    xe         ye         ze        pxe        pye        pze
3.92467856 4.90435505 88.19578552 0.03242128 0.07540162 0.00339965
3.96546769 4.61629152 88.31398010 0.06539033 0.01884126 0.00845345
4.28147697 4.50114822 88.41977692 0.06185440 0.04323395 -0.01096186
3.79349828 4.64742088 88.19500732 0.02375876 0.01823480 -0.02022277
4.21099997 4.82843161 88.28540802 -0.01476008 0.05543247 -0.08977321
4.26824236 4.68333626 88.13986969 0.08822019 -0.01138381 0.00444447
3.77980399 4.50090075 88.39828491 -0.03620655 0.16187365 -0.00300402
3.97415352 4.43636274 88.48274231 0.10170873 0.01720917 0.02759946
4.23610783 4.54827213 88.21000671 0.06124729 -0.01327206 0.00928492
3.87925553 4.59424591 88.43020630 0.01355467 0.02108459 0.01271168
4.22707796 4.73780203 88.42957306 0.05532309 0.03592493 -0.13462101
4.07402515 4.39163923 88.37881470 0.10257017 -0.02441692 -0.05839954
4.01955891 4.96576452 88.01020050 -0.05580099 0.05336883 -0.09951168
4.26299810 4.62764597 88.37840271 -0.05619506 0.06259887 0.02390383
4.10205555 4.49881077 88.31668091 -0.08334226 0.04798002 0.01767781
4.28179550 4.68909168 88.05220795 0.04876177 -0.04003625 -0.03114341
4.09629107 4.65081930 88.25827026 0.04361356 -0.04966485 0.01987061
4.28656483 4.93768454 88.48333740 -0.10951344 -0.01983027 -0.00868084
4.05594349 4.54785204 88.26039886 -0.12904400 0.07874110 -0.09700047
4.07697487 4.40865421 88.37848663 0.03543822 -0.08915786 -0.03282913
3.83654785 4.74651146 88.43872833 -0.02235785 -0.03691147 0.04426551
4.30008459 4.93416452 88.21942902 -0.08369117 -0.00775320 0.04008682
3.79386997 4.38906097 88.28105927 0.02744275 -0.09108533 -0.05623080
4.17907715 4.78000546 88.22380829 0.03943599 -0.04165797 -0.02198965
4.16677046 4.62477732 88.33863831 0.01317628 -0.00084803 0.05657481
4.31551981 4.70121574 88.49810028 -0.05582301 -0.06959929 -0.07365367
3.97929788 4.56837702 88.19083405 -0.15308222 -0.09049694 -0.03781010
3.79387760 4.95488358 88.21542358 0.09792108 -0.00756027 -0.14047155
3.95867276 4.58475256 88.46819305 -0.06191690 -0.10145339 0.00033292
4.32997799 4.46522665 88.43675232 0.02076181 -0.07515322 0.10430950
3.83349657 4.79645395 88.40798187 0.07168042 -0.05991809 -0.13569954
3.86889911 4.40203142 88.43431854 -0.02485880 -0.16313322 -0.16713168
4.13550997 4.88644314 88.20207214 0.12831277 -0.04457627 0.06348651
3.79328680 4.63242388 88.39537811 -0.04305290 0.17303559 0.10231069
3.92527533 4.89762259 88.00910950 -0.01495503 -0.03693615 -0.03457213
3.90127540 4.62450171 88.13439941 -0.13070036 -0.11057594 -0.06632818
4.27119732 4.71819448 88.32994080 0.22505768 -0.09901550 0.05880397
3.87048101 4.41275358 88.14011383 0.07859456 0.00662449 0.03949814
3.96504974 4.58295202 88.03717804 -0.06865837 -0.01107753 0.00820614
3.79229617 4.74754667 88.28131104 0.04988220 -0.09037860 0.00820547
4.35644007 4.41529179 88.32743835 -0.09445508 0.14370844 0.11107413
3.84209991 4.74857473 88.37229156 0.00135520 -0.09931463 -0.11660863
3.79087114 4.74869394 88.38025665 -0.02652137 -0.10015706 0.02952189
4.06263638 4.70092392 88.14485931 0.07024939 0.01797276 0.05785280
3.87374163 4.47326660 88.46691895 -0.14753303 -0.08181076 0.17633471
4.32953596 4.78912973 88.19824219 0.04494200 -0.04080297 0.08757966
4.32398415 4.89872789 88.27178955 -0.04380614 -0.05313607 0.13642217
4.33538866 4.54695463 88.21983337 0.05416854 0.07462829 0.11558823
3.98939347 4.71907902 88.23393250 0.03630622 0.05745908 0.11043779
3.80025578 4.93929243 88.49205780 -0.00933231 -0.04319296 0.08334225
3.99843502 4.92741537 88.47829437 0.02224786 -0.06623365 0.00049201
3.80166173 4.40277624 88.07071686 -0.23880559 -0.01707332 0.03900611
4.12630844 4.90273666 88.21291351 -0.00662254 -0.03174797 0.15952221
3.91094160 4.37564802 88.15737915 -0.06601274 0.14171362 0.13251632
3.83746743 4.91602039 88.48783112 0.03969941 -0.09945522 0.11071832
4.33176994 4.47034502 88.08484650 -0.04488887 -0.07022065 0.10579820
4.17693090 4.95151663 88.12990570 0.05683994 -0.09428549 0.04050387
4.97861242 4.97010326 88.13177490 0.07033435 0.05284837 -0.03476662
4.89923763 4.57054758 88.37163544 0.03405723 0.06348483 -0.01500722
4.96217823 4.65199614 88.48056030 0.11425279 -0.01877064 -0.03079090
4.98342419 4.65332317 88.26597595 0.15102884 0.04667255 -0.02725902
4.75424528 4.62617636 88.09216309 0.12835768 0.03988239 -0.03370325
4.98950529 4.62054110 88.21109772 0.04660622 0.06513351 -0.04724295
4.48748302 4.90378714 88.10315704 0.03173118 0.04319224 -0.05044839
4.51440430 4.89419174 88.41048431 -0.01004153 0.04447407 -0.04786906
4.61863899 4.49839163 88.43407440 0.04381804 0.00075476 -0.07351426
4.66397858 4.69491816 88.05646515 0.06867303 -0.00955126 -0.09906797
4.91282892 4.44711733 88.31890106 0.02497688 0.00558827 -0.05969007
4.40089083 4.77823257 88.23207855 0.00650652 0.00832256 -0.10040538
4.66606808 4.44775772 88.27145386 0.02310055 0.06218306 -0.00633350
4.41016817 4.89153433 88.37280273 0.00832140 0.08534139 0.04324274
4.73118067 4.43623877 88.38841248 0.10254311 0.07763413 0.01372388
4.94982767 4.55880928 88.20083618 0.07196340 -0.02621350 0.01470801
4.49785566 4.41039038 88.31901550 0.09778844 -0.04904008 -0.05783534
4.53935719 4.86089849 88.09474945 -0.03474602 0.02445015 -0.00243687
4.96401310 4.88558292 88.40148926 0.04469076 0.05453133 0.03126445
4.58879375 4.67464685 88.27301025 0.05655631 -0.04158916 -0.03026200
4.53417492 4.40800142 88.13216400 -0.04828462 0.00936262 -0.05154448
4.45903969 4.67436266 88.30701447 -0.06231732 0.04662552 -0.01017580
4.78702784 4.44396400 88.18573761 -0.02593419 -0.02721193 0.01724897
4.97943020 4.44802475 88.33245850 0.01383564 -0.10025460 -0.06010958
4.52844810 4.73446178 88.17736816 0.04696964 0.04261218 0.03487266
4.63966990 4.82329607 88.35752106 -0.00844181 -0.03377650 0.07244640
4.83419323 4.84649086 88.33654785 0.07264584 0.07218881 0.07012144
4.95856476 4.43234158 88.41566467 0.05498661 -0.02712828 0.08802292
4.55466223 4.93459129 88.42402649 -0.10644068 -0.00523183 0.01470527
4.67801619 4.82238817 88.02188873 0.07081420 -0.04326823 -0.01946093
4.47948217 4.50028467 88.29044342 -0.06315663 -0.13130359 -0.04969801
4.48024368 4.45287895 88.33636475 -0.13656382 -0.02851321 0.02463386
4.44193697 4.88916588 88.24245453 0.02337493 -0.03727049 -0.00130628
4.42542076 4.64739943 88.17856598 0.06619021 -0.10601469 0.00881254
4.56959867 4.88142967 88.43760681 0.02170894 0.12248947 0.12856950
4.96712399 4.67970562 88.37760162 0.05011994 0.07681686 0.11844505
4.90722466 4.83179474 88.30389404 0.02955134 -0.06067415 -0.06314064
4.71380377 4.59028721 88.42432404 -0.09768841 0.08559825 -0.05039177
4.83010578 4.52977467 88.12953949 -0.05393539 0.04605866 -0.23737185
4.92875338 4.37978697 88.30749512 0.05452055 0.09164311 0.11421329
4.96514797 4.69596863 88.38808441 0.00062756 0.07701861 0.13905789
4.62405539 4.78106451 88.34717560 -0.16078937 -0.09745695 -0.04303307
4.81332874 4.42934179 88.03501892 -0.03352613 -0.08106053 0.01291237
4.77022409 4.57548618 88.14248657 -0.10182383 -0.09920564 -0.02234438
4.45074415 4.93651342 88.48036957 -0.01394072 -0.03905486 -0.03317929
4.44155216 4.65743732 88.09381104 -0.09297849 -0.18775441 -0.13341434
4.82285452 4.77101660 88.05929565 -0.03017965 -0.03602728 0.03102017
4.71736002 4.94297552 88.32144928 -0.14271036 0.02096893 0.01695339
4.74878740 4.79071903 88.17551422 -0.13965793 0.12783727 0.10824791
4.75366068 4.92032576 88.06501770 0.03226266 0.07633649 0.04465277
4.90120220 4.88014269 88.36410522 0.05608249 -0.08144737 0.06693713
4.60212135 4.52289724 88.15705109 0.12986958 -0.02467686 0.14537057
4.95240355 4.42447996 88.20475006 -0.06883445 0.01025772 0.08293201
4.55382967 4.61222792 88.04619598 0.03648064 0.01004892 0.05731061
4.83727884 4.80274057 88.04663086 0.05876122 -0.00319313 0.06568933
4.47108603 4.96872997 88.09023285 0.03729181 -0.04254771 0.11595704
4.97231293 4.84050465 88.23082733 -0.11102375 0.02553536 0.09908841
4.76832581 4.99959373 88.31842804 0.10992708 -0.00442452 0.00887356
0.32944503 0.43213674 88.56986237 -0.02452706 -0.02155076 0.01067278
0.58026159 0.17208591 88.78031158 -0.04652422 -0.09843621 0.03081653
0.40346429 0.41828778 88.98994446 -0.08663811 -0.05524036 0.04128322
0.21057716 0.00217797 88.77875519 -0.10028439 -0.02810411 -0.01622468
0.09974670 0.28863421 88.83805084 -0.01574414 -0.06234599 -0.08089230
0.19087665 0.27383718 88.70892334 -0.09835751 -0.08483151 -0.05110494
0.03773720 0.35244960 88.77743530 -0.02187388 -0.01467361 -0.12899593
0.17883657 0.20990036 88.52481079 -0.03512415 -0.04804233 -0.12622315
0.28650707 0.38813385 88.73196411 -0.03748295 0.01777094 0.01391383
0.20121129 0.18931220 88.69248199 0.00733022 -0.08031633 -0.16393365
0.41279200 0.51068109 88.54257965 0.00544308 -0.07572553 0.00255710
0.54267889 0.54436076 88.91840363 -0.05853314 0.06676657 0.03987006
0.20821312 0.62382925 88.50917816 -0.06434201 -0.06623656 0.02474081
0.19148384 0.24718091 88.97003937 0.00889154 -0.13813850 0.07235936
0.35036981 0.08810573 88.70330811 0.02603910 -0.10157984 0.04497274
0.46219453 0.36479020 88.72670746 0.00454941 0.03464287 0.03739939
0.41812700 0.34726560 88.59328461 0.03667602 -0.07176725 -0.11364165
0.60751665 0.56962758 88.67047882 -0.05116424 -0.11902294 0.10946371
0.46498418 0.27040279 88.68148041 0.02339557 0.02331126 0.03627788
0.22581884 0.01149165 88.81077576 -0.04499268 -0.06843406 0.09662691
0.46191671 0.45814481 88.92095947 -0.00078627 0.07419074 -0.01082330
0.03930655 0.11578803 88.66117859 -0.00191901 -0.09332561 -0.02034325
0.22041690 0.59357882 88.74385071 0.03182806 0.01276855 -0.00174518
0.01269320 0.59879839 88.93903351 -0.09634849 0.03586585 0.13330731
0.51198399 0.55764782 88.52877045 0.06010407 0.01853795 0.03273525
0.12754408 0.10154192 88.88917542 0.00863493 0.02479352 0.12614986
0.50313693 0.48938879 88.63301086 0.03550922 0.04243432 0.11102524
0.23210731 0.58025932 88.66732025 0.00137571 0.10653498 -0.07833544
0.36825693 0.20367405 88.50598907 -0.06868613 0.03454955 -0.10066641
0.08659656 0.23008209 88.96160889 0.01307099 0.03146689 0.04483806
0.58301485 0.59387630 88.86360931 0.08569254 0.15731652 -0.12176450
0.26795042 0.44895437 88.77919006 0.04017046 0.11607502 0.03597765
0.20033881 0.30817816 88.93580627 0.05064325 -0.12908140 0.04745208
0.55884558 0.51636952 88.55299377 0.01802495 0.11498603 0.12997639
0.45806533 0.54378182 88.87774658 -0.05049191 0.15646081 -0.00906953
0.59624457 0.20198758 88.88770294 0.02730267 0.05551408 0.05444313
0.06325367 0.45749095 88.75995636 -0.00724951 0.14077708 0.05544706
0.21798199 0.13318765 88.98123932 0.02791256 0.04833063 0.01311986
0.35139498 0.37554207 88.78829956 0.10672842 -0.06583510 -0.08363340
0.11911729 0.32086381 88.91991425 0.05036906 -0.10034097 -0.11071070
0.28410351 0.27006492 88.68100739 0.09542531 -0.01733520 0.03579143
0.42045513 0.16852152 88.70865631 0.17169653 -0.15695406 -0.00613944
0.34165201 0.23064283 88.60165405 0.08657278 0.09814456 0.03859207
0.14780268 0.46082386 88.80654907 0.06770559 0.00799348 0.00772735
0.14559588 0.15592012 88.62268829 0.07577520 -0.07936087 0.01310182
0.09386948 0.35126957 88.53816223 0.04300037 0.05424020 -0.03809522
0.51823384 0.12195627 88.74973297 0.02890806 0.09596904 -0.05894829
0.03287360 0.32248607 88.57501984 0.03971236 0.02080434 -0.01621219
0.13342069 0.07987045 88.75764465 -0.03140460 0.14522102 -0.11980195
0.56679451 0.02832437 88.83187103 -0.10052565 0.04502698 -0.00921935
0.84061617 0.38422662 88.96021271 -0.01174822 0.01125002 0.02816697
1.17901492 0.45877117 88.71739960 0.01412717 -0.00417645 0.05019817
1.21930861 0.42346674 88.84025574 -0.05917559 -0.14839555 0.00837198
0.75969392 0.16115436 88.59207153 -0.08254655 -0.00589479 0.05146327
1.23830318 0.48437062 88.90087891 -0.02862510 -0.04362905 -0.06875440
1.16533387 0.47294027 88.59175873 -0.01355372 0.03029035 -0.01283556
0.70379418 0.13667014 88.64563751 -0.03821200 -0.02016148 -0.04266787
1.16820383 0.47128072 88.89680481 -0.12616672 0.00276668 -0.08212235
1.23611689 0.10025305 88.74570465 -0.03989142 -0.02237459 -0.03402175
0.93854827 0.10265503 88.89488220 -0.04817364 0.00582174 -0.04224444
1.16552103 0.04020221 88.64906311 -0.07810674 -0.01144943 -0.04922954
0.71772689 0.59965122 88.90855408 -0.09500936 0.01365175 -0.08943604
1.21704507 0.22529551 88.62799072 0.06031181 -0.00117132 -0.06812818
1.09070742 0.23822153 88.70303345 -0.01300709 -0.04127292 -0.16589998
0.74832362 0.27632704 88.90066528 -0.11775631 -0.01783432 0.05303902
1.03641784 0.42657536 88.68043518 0.05219436 -0.03081246 0.05708480
1.08390081 0.08932678 88.72180176 -0.09136296 -0.17427573 -0.13268507
0.91553110 0.28778073 88.54512787 0.06068747 -0.03363260 -0.01063574
0.84138817 0.49343216 88.67937469 0.03865767 -0.06412914 -0.03539816
0.98301446 0.05861062 88.89765167 -0.17246190 -0.07193208 -0.03702611
0.77129072 0.23043835 88.89565277 0.03301470 -0.01517308 0.05618817
0.67658359 0.19157262 88.51426697 0.04391610 -0.02605648 -0.01577393
0.85599613 0.60882741 88.79257965 -0.02815093 -0.00148176 -0.08909965
0.65873581 0.35669154 88.94994354 0.03524988 -0.01428728 0.01526363
0.98732895 0.48797935 88.54405212 0.03484910 0.05216300 -0.09690335
1.20068848 0.51834995 88.71479797 0.09338550 -0.12608865 0.02730262
0.74440563 0.23284708 88.54135895 0.01171431 -0.17645745 0.03175636
0.94254082 0.29414713 88.75817108 0.07797181 -0.10072365 0.05651974
1.23741066 0.42922634 88.80351257 0.03946145 0.00088102 0.08031316
0.95337403 0.10976785 88.76160431 0.06919283 -0.02763135 0.06639156
0.91672474 0.01901796 88.96180725 0.09433483 -0.12902793 -0.05241631
0.68307108 0.44860032 88.90933990 0.07685493 -0.06213573 0.05347313
0.86065447 0.24338314 88.59039307 0.10850730 0.01785928 -0.11343961
1.08065891 0.33713856 88.67790985 0.09043381 0.04149057 0.02904356
0.76771200 0.44135150 88.78653717 -0.07296926 0.06415103 -0.15408391
0.95897877 0.43193838 88.99678802 -0.08029807 0.06325556 0.09098779
0.83856833 0.15876092 88.99089813 0.03685002 -0.13002306 0.17126533
0.87860799 0.31676203 88.54488373 0.14433779 -0.04886267 -0.01911302
1.20527935 0.57039297 88.88867188 0.04834697 0.00010015 0.15107608
1.07210469 0.23465014 88.88758850 -0.01414016 0.03831413 -0.12282058
1.11174273 0.41140321 88.61441803 -0.00058102 0.07114021 0.10541243
0.71806484 0.41134703 88.75179291 -0.07901979 0.09057644 0.10047285
0.79978621 0.34178156 88.52967834 0.09724451 0.07657590 0.04058782
0.98346633 0.05718679 88.83477783 0.07439902 0.01570283 -0.00477014
0.69456983 0.19456707 88.53470612 0.21091008 -0.05383085 -0.09174899
0.75824058 0.43244192 88.75386047 -0.06650052 0.14912681 -0.03983038
1.08801198 0.15949386 88.92102814 0.07105080 0.06666969 0.00152770
0.79673237 0.45929074 88.99877167 0.05888419 0.22989656 -0.09809189
0.95978826 0.30930421 88.76052856 -0.04910012 0.14347121 0.07807782
1.16270483 0.06436447 88.75657654 -0.06411082 0.03930509 0.06895312
0.64887094 0.07984504 88.82717896 -0.08491176 0.13364762 -0.09270110
0.78048992 0.02487040 88.94158173 -0.03736365 0.10083912 -0.01269020
0.73714966 0.00031233 88.81945038 -0.05476358 0.00639346 -0.04039417
0.71571982 0.00170946 88.69050598 0.10623162 0.01599507 -0.03823671
1.49500740 0.14641936 88.88471222 0.04621015 -0.05443836 0.05643325
1.76887488 0.53491288 88.65500641 -0.07161835 0.00704834 0.04564944
1.36054564 0.62460375 88.98393250 -0.05645233 -0.15540904 0.04241459
1.42955506 0.14814575 88.58000946 0.00835815 -0.00484004 0.00634325
1.62591219 0.60950273 88.50471497 -0.08327381 0.01701831 -0.04120401
1.26392961 0.58010644 88.68286133 -0.08841939 -0.01113137 -0.00822974
1.75179160 0.09022453 88.72879791 -0.01419974 -0.06935784 0.00813841
1.32089376 0.27254817 88.72743225 0.05597666 -0.11066553 -0.01298521
1.71946681 0.31369191 88.77635956 -0.02150744 -0.03185615 -0.04517178
1.30166471 0.01225466 88.83931732 -0.01002803 -0.00526839 -0.02159360
1.30776989 0.32522091 88.63818359 0.02988866 -0.01792554 -0.03100312
1.49069118 0.52265751 88.97771454 -0.02681847 -0.08938318 -0.02652635
1.64219069 0.11366472 88.72676849 -0.08363825 -0.03160298 -0.03742809
1.56870770 0.21687585 88.91170502 -0.08429749 -0.07366752 -0.09559698
1.50207257 0.41659734 88.88085938 0.08748645 -0.02121540 0.00994925
1.53293228 0.55883843 88.74290466 0.03960255 -0.00101162 0.01370160
1.30490708 0.32192078 88.50089264 -0.08523466 -0.08936907 -0.11778128
1.83822882 0.40768772 88.71897125 -0.15407826 0.00068929 -0.05236731
1.53213847 0.38372731 88.76716614 0.06981156 -0.03838835 -0.10046380
1.40279794 0.56599015 88.63713837 -0.04497382 -0.02685209 -0.16455916
1.35962415 0.55020261 88.92984009 -0.01580102 -0.13669291 -0.14500101
1.32430077 0.51244432 88.66647339 -0.05000354 0.03212072 -0.03763044
1.86693978 0.52256578 88.83318329 -0.02661660 -0.07320409 0.05067372
1.42253006 0.25806472 88.60243988 0.04589824 0.02671331 -0.05058841
1.49353945 0.49537840 88.63735962 -0.08153235 0.03264418 0.04674792
1.52708638 0.60155970 88.50557709 -0.01313079 -0.00063384 0.01920867
1.67164087 0.34300554 88.98358154 0.14431410 -0.00292482 -0.07327511
1.75786793 0.08555630 88.53755188 -0.11775744 -0.07336507 0.06787103
1.27708375 0.38840544 88.51366425 0.07885882 -0.01224967 0.03962416
1.46644568 0.60307229 88.69239807 0.01618561 -0.03710084 0.06059097
1.65103662 0.27307895 88.61746979 -0.03199995 -0.00471092 0.06803014
1.39597046 0.60323745 88.98091125 0.15365614 -0.09273384 -0.10934962
1.28234315 0.50311196 88.97941589 -0.14313439 -0.09972224 0.10417742
1.38762116 0.49406388 88.65390778 0.16707680 0.02539050 -0.01338753
1.82406974 0.60381609 88.59046936 0.03698530 0.06470382 0.03769564
1.41435504 0.36317283 88.51582336 -0.06837662 -0.09552081 0.05677642
1.40641618 0.06201725 88.78426361 0.07277996 -0.06089376 0.13610698
1.47789562 0.34517732 88.64530945 -0.01844864 0.04779719 0.09799677
1.68987548 0.10945737 88.60501862 -0.00720659 0.01413227 -0.05086183
1.75305426 0.46021625 88.73863220 0.05220332 0.06782252 0.04719485
1.37873375 0.23871990 88.69816589 0.00735559 0.04796477 0.02002344
1.82370269 0.56427097 88.63314819 -0.09383581 -0.12601367 0.12430125
1.47714567 0.33108255 88.97867584 -0.10915020 -0.07955239 0.19065063
1.30079329 0.48242438 88.76427460 -0.03581190 0.09811252 -0.01507102
1.84946728 0.24641873 88.68868256 -0.03663396 0.04942688 0.05859003
1.29116690 0.26144826 88.56214142 0.07511425 0.06747087 -0.02837323
1.61092794 0.53691411 88.98022461 -0.01922960 0.12605356 0.10549625
1.72100282 0.38222173 88.78664398 -0.08758548 0.09207124 0.17984968
1.25169551 0.45033914 88.72065735 0.06858826 0.12376335 -0.03230813
1.58331442 0.33077717 88.94543457 -0.02761218 0.10575510 -0.13622396
1.48616099 0.30998188 88.78149414 0.07462218 0.09953418 -0.08143281
1.34851754 0.35268056 88.94117737 -0.00036467 0.13333260 0.02433053
1.62797868 0.16273649 88.54847717 0.01094383 0.09120741 0.00867433
1.43405545 0.14323342 88.52787018 -0.11632971 0.07921479 -0.05025997
1.32506037 0.01720282 88.93657684 0.04809970 0.00133602 -0.05766252
1.38528800 0.03729931 88.50436401 0.10590024 0.03005357 -0.05324288
1.25272250 0.06486635 88.95770264 -0.01319222 0.08514910 0.16856581
1.36422420 0.07179795 88.72232056 0.00239301 0.14366493 0.04880485
2.13690662 0.19337986 88.73356628 -0.06488420 -0.01537919 -0.01690166
2.11200905 0.24150550 88.74243164 -0.07622083 -0.14005692 -0.02437893
2.24065971 0.40937147 88.63662720 0.02807690 -0.03390745 -0.03251182
2.14977694 0.07884151 88.64270020 -0.00086546 -0.05693565 -0.02782185
2.45772171 0.51902896 88.61468506 -0.11144214 -0.02362212 -0.03201287
2.09297752 0.24660952 88.71489716 -0.11783566 -0.10218295 -0.06967899
2.02023101 0.27592102 88.67448425 -0.01363662 -0.04905199 -0.02321770
2.28635263 0.14502583 88.54125977 -0.02026986 -0.07691353 -0.05901231
